link,qu0,qd0,h0
3349619,2.2313077e-05,2.2313077e-05,0.00049267896
3349629,0.0074094296,0.0074094296,0.042629395
3349633,0.0007660575,0.0007660575,0.008888006
3349635,0.00089421036,0.00089421036,0.010930833
3349639,0.00022807717,0.00022807717,0.0069168517
3349641,0.0004162093,0.0004162093,0.007524539
3349655,0.0019059406,0.0019059406,0.041238405
3349659,2.862444e-05,2.862444e-05,0.0006378414
3349661,0.0023144674,0.0023144674,0.019262822
3349673,0.0004361751,0.0004361751,0.0070903646
3349677,7.7565004e-05,7.7565004e-05,0.0012654457
3349705,2.8329298e-06,2.8329298e-06,0.00010294467
3349709,0.00061442406,0.00061442406,0.0056658844
3349715,0.00042450387,0.00042450387,0.004208858
3349721,0.003283592,0.003283592,0.021341236
3349729,0.00018473041,0.00018473041,0.005401996
3349739,0.0006038249,0.0006038249,0.00795148
3349741,0.00082891766,0.00082891766,0.012768977
3349749,0.0028871242,0.0028871242,0.022940522
3349753,0.004332603,0.004332603,0.03658857
3349769,0.0006866515,0.0006866515,0.005910119
3349779,0.0003733751,0.0003733751,0.013819918
3349781,0.00059671124,0.00059671124,0.0074254563
3349785,0.008994558,0.008994558,0.0829785
3349787,0.0036828541,0.0036828541,0.04010679
3349789,0.00089182926,0.00089182926,0.011660885
3349795,0.00088315684,0.00088315684,0.007183167
3349799,0.0007284339,0.0007284339,0.00816969
3349801,0.0009738173,0.0009738173,0.00854853
3349807,0.00073682604,0.00073682604,0.011929667
3349809,0.0010157146,0.0010157146,0.0072465036
3349811,0.0021794143,0.0021794143,0.031157775
3349813,0.0019924508,0.0019924508,0.015789118
3349815,0.001662289,0.001662289,0.014114075
3349821,0.0003163401,0.0003163401,0.005735521
3349827,0.00024637338,0.00024637338,0.004565303
3349835,0.00047462768,0.00047462768,0.006264979
3349837,0.0044818018,0.0044818018,0.06039913
3349841,0.0016565975,0.0016565975,0.012610961
3349843,0.0011675024,0.0011675024,0.011515014
3349847,0.004796434,0.004796434,0.028157372
3349853,0.0016193225,0.0016193225,0.106882244
3349855,0.0014707524,0.0014707524,0.018220728
3349861,0.0056949956,0.0056949956,0.17421718
3349863,0.0012465166,0.0012465166,0.011494791
3349875,0.0002666458,0.0002666458,0.006112352
3349883,0.00046891248,0.00046891248,0.007442166
3349891,0.0004505557,0.0004505557,0.034178935
3349911,0.00039746216,0.00039746216,0.0063682627
3349927,0.00062563026,0.00062563026,0.0074084355
3349935,0.00052251114,0.00052251114,0.007168497
3349937,0.020899,0.020899,0.064412855
3349945,0.0016310478,0.0016310478,0.013186458
3349953,0.0014199204,0.0014199204,0.013158859
3349963,0.00022521325,0.00022521325,0.0037053693
3349975,0.014289593,0.014289593,0.25511137
3349983,0.0010182009,0.0010182009,0.011566587
3349985,0.002290072,0.002290072,0.016090037
3349987,0.04640288,0.04640288,0.102336966
3349989,0.017457694,0.017457694,0.07184256
3349991,0.004944732,0.004944732,0.030724736
3350003,9.98872e-05,9.98872e-05,0.003492956
3350011,0.0013813778,0.0013813778,0.016729718
3350013,0.001709168,0.001709168,0.014269436
3350021,0.0018927435,0.0018927435,0.020824865
3350023,0.027878456,0.027878456,0.1220754
3350029,0.0011489526,0.0011489526,0.06089159
3350031,0.0005367992,0.0005367992,0.004341473
3350033,1.2796798e-05,1.2796798e-05,0.008059079
3350035,0.0011811483,0.0011811483,0.012656853
3350043,0.014084141,0.014084141,0.06617148
3350045,0.00024493024,0.00024493024,0.004787919
3350055,8.5534324e-05,8.5534324e-05,0.0023587141
3350065,0.0002890767,0.0002890767,0.00410242
3350101,0.0027672832,0.0027672832,0.123828284
3350107,0.02997794,0.02997794,0.06909235
3350113,0.0013223392,0.0013223392,0.096361324
3350115,0.0028002553,0.0028002553,0.021221891
3350119,0.007233185,0.007233185,0.0515458
3350123,0.0007232942,0.0007232942,0.011307853
3350125,0.011671098,0.011671098,0.25879702
3350129,0.015435546,0.015435546,0.08571824
3350137,0.0041455706,0.0041455706,0.15099338
3350139,0.07626211,0.07626211,0.13608867
3350149,0.0026287131,0.0026287131,0.017794149
3350157,0.0068874364,0.0068874364,0.048127938
3350161,0.014484688,0.014484688,0.05210682
3350163,0.0025944507,0.0025944507,0.016294546
3350165,0.006525307,0.006525307,0.036461536
3350169,0.0008306895,0.0008306895,0.009298077
3350171,0.035426855,0.035426855,0.086345784
3350177,0.017926773,0.017926773,0.06887045
3350187,0.045656346,0.045656346,0.089267485
3350191,0.0036143584,0.0036143584,0.043172255
3350193,0.005098899,0.005098899,0.17741497
3350209,0.00026121392,0.00026121392,0.0033686114
3350211,0.000185659,0.000185659,0.0022999812
3350213,0.070507884,0.070507884,0.14203395
3350219,0.0015508663,0.0015508663,0.0145900855
3350223,0.06829091,0.06829091,0.14850768
3350229,0.0001313386,0.0001313386,0.0025352873
3350243,0.0055598835,0.0055598835,0.031178378
3350253,0.0001729924,0.0001729924,0.003171077
3350255,0.0017093739,0.0017093739,0.011935643
3350263,0.00045801242,0.00045801242,0.0070550563
3350267,0.0010075413,0.0010075413,0.0096387165
3350273,0.008173857,0.008173857,0.030237975
3350275,0.00022000846,0.00022000846,0.0031280676
3350279,0.054676082,0.054676082,0.74414426
3350291,0.00023178948,0.00023178948,0.004127605
3350297,0.07692141,0.07692141,0.8473838
3350301,0.0030248142,0.0030248142,0.026270973
3350305,0.003691203,0.003691203,0.021484567
3350309,0.000101868856,0.000101868856,0.002480154
3350311,0.00031988672,0.00031988672,0.0045464616
3350315,0.0019389555,0.0019389555,0.022551425
3350323,0.00023400645,0.00023400645,0.0045967726
3350333,0.00085948844,0.00085948844,0.009444498
3350335,0.0003587142,0.0003587142,0.004852213
3350337,0.0011761446,0.0011761446,0.013131922
3350343,0.00017318102,0.00017318102,0.0036195908
3350349,0.00034891797,0.00034891797,0.0068292376
3350353,0.00025642518,0.00025642518,0.0058361497
3350361,0.0025281485,0.0025281485,0.024283867
3350363,0.005778022,0.005778022,0.040251523
3350365,0.0011104079,0.0011104079,0.013641974
3350371,0.0010186783,0.0010186783,0.015336752
3350445,8.526201e-05,8.526201e-05,0.0018155705
3350449,4.977156e-05,4.977156e-05,0.0010978347
3350455,0.00068812416,0.00068812416,0.007451798
3350457,0.00020086438,0.00020086438,0.003064082
3350461,0.031163136,0.031163136,0.074085586
3350463,0.043570787,0.043570787,0.11248239
3350473,0.0012065789,0.0012065789,0.0093099205
3350475,0.0005488722,0.0005488722,0.0062730145
3350477,2.8141678e-05,2.8141678e-05,0.0009900015
3350479,3.306544e-05,3.306544e-05,0.0020523733
3350483,1.9704925e-05,1.9704925e-05,0.0019660518
3350487,2.5088679e-05,2.5088679e-05,0.0016367799
3350495,0.034223318,0.034223318,0.07786849
3350497,0.0017501551,0.0017501551,0.012407417
3350517,0.0009270874,0.0009270874,0.007168576
3350521,0.00040884444,0.00040884444,0.004190556
3350527,7.0849856e-05,7.0849856e-05,0.0014905706
3350529,3.6877564e-06,3.6877564e-06,0.00040229503
3350531,1.4403056e-05,1.4403056e-05,0.00088836346
3350533,0.00047477247,0.00047477247,0.005740433
3350537,0.0033559927,0.0033559927,0.021374065
3350543,0.000142911,0.000142911,0.002763071
3350547,0.03568978,0.03568978,0.068059094
3350551,0.007068103,0.007068103,0.031012107
3350557,0.05162794,0.05162794,0.108483836
3350567,0.0006206583,0.0006206583,0.006376708
3350571,7.0602866e-05,7.0602866e-05,0.0021132408
3350573,6.235347e-05,6.235347e-05,0.0019045835
3350575,9.581896e-05,9.581896e-05,0.002476113
3350577,1.004108e-05,1.004108e-05,0.00042689592
3350579,0.00096300145,0.00096300145,0.008316714
3350581,0.001674031,0.001674031,0.014141328
3350583,7.457495e-05,7.457495e-05,0.0019245334
3350587,0.00095353124,0.00095353124,0.008035357
3350591,0.00027034173,0.00027034173,0.0034085494
3350593,0.00023515179,0.00023515179,0.0026839096
3350595,0.0001607251,0.0001607251,0.0023147129
3350597,0.00024741204,0.00024741204,0.0037001092
3350599,9.162537e-05,9.162537e-05,0.0016657449
3350601,0.0006279578,0.0006279578,0.0054198997
3350613,5.8069727e-06,5.8069727e-06,0.0002687024
3350617,1.5959546e-05,1.5959546e-05,0.0008128267
3350629,0.00047017442,0.00047017442,0.012758076
3350631,4.510685e-05,4.510685e-05,0.0008823257
3350633,0.0016533543,0.0016533543,0.020060625
3350635,0.0035177493,0.0035177493,0.025762359
3350637,0.008253366,0.008253366,0.04808144
3350641,0.01026804,0.01026804,0.049811266
3350643,0.0014914679,0.0014914679,0.016437285
3350645,0.005258324,0.005258324,0.026686756
3350649,1.7940492e-05,1.7940492e-05,0.0004677521
3350653,0.00790913,0.00790913,0.044295844
3350661,0.00068302435,0.00068302435,0.0073872525
3350669,9.817266e-06,9.817266e-06,0.00044091418
3350677,6.346672e-06,6.346672e-06,0.00028555933
3350679,9.186755e-05,9.186755e-05,0.0033670561
3350685,0.053623166,0.053623166,0.10867219
3350689,0.0019416651,0.0019416651,0.019675678
3350691,0.00020229294,0.00020229294,0.0025281003
3350705,0.00056556513,0.00056556513,0.049710717
3350713,0.001987137,0.001987137,0.016507583
3350717,0.0016159922,0.0016159922,0.027950607
3350723,0.03434352,0.03434352,0.13180986
3350727,0.0029218805,0.0029218805,0.019539425
3350729,0.001598323,0.001598323,0.015065853
3350733,0.00019490276,0.00019490276,0.0035862504
3350737,0.000452006,0.000452006,0.0079540545
3350739,0.0083472105,0.0083472105,0.039833624
3350741,0.00043657812,0.00043657812,0.00799625
3350753,0.0009875889,0.0009875889,0.019729478
3350757,0.00995812,0.00995812,0.09948167
3350761,0.0116675375,0.0116675375,0.059372324
3350767,0.00032141444,0.00032141444,0.004550894
3350769,0.00029073996,0.00029073996,0.006319591
3350773,0.019473046,0.019473046,0.06315701
3350787,0.0030020834,0.0030020834,0.020652642
3350793,0.00023440315,0.00023440315,0.0033114692
3350801,0.00021204438,0.00021204438,0.00272007
3351001,5.1450036e-07,5.1450036e-07,0.0016442314
3351003,6.034791e-06,6.034791e-06,0.00024513528
3351005,1.2767536e-06,1.2767536e-06,0.00034821965
3351007,0.00019279167,0.00019279167,0.00552254
3351009,1.2067303e-09,1.2067303e-09,3.6787242e-07
3351011,7.005421e-08,7.005421e-08,1.3863668e-05
3351013,0.00045642068,0.00045642068,0.0031185457
3351015,0.016710032,0.016710032,0.52486926
3351017,2.4262285e-06,2.4262285e-06,0.0005345531
3351079,1.7970067e-36,1.7970067e-36,0.0
3351413,0.00071591337,0.00071591337,0.0096542565
3351417,0.00028855877,0.00028855877,0.00760887
3351425,9.2021146e-05,9.2021146e-05,0.0062550027
3351427,0.008426885,0.008426885,0.06396552
3351429,0.010438025,0.010438025,0.2624511
3351523,0.005816473,0.005816473,0.045806
3351525,0.0040503973,0.0040503973,0.02743522
3358262,1.6433986e-34,1.6433986e-34,0.0
3359182,6.966407e-36,6.966407e-36,0.0
3359210,7.735289e-35,7.735289e-35,0.0
3359248,1.04337105e-35,1.04337105e-35,0.0
3359454,0.009898428,0.009898428,0.039019655
3359468,0.020064665,0.020064665,0.10615786
3359472,0.0031666246,0.0031666246,0.06753874
3359474,0.0020524175,0.0020524175,0.042362597
3359476,0.035603143,0.035603143,0.12180554
3359488,0.021537302,0.021537302,0.103916556
3359520,0.07352595,0.07352595,0.17618684
3359538,0.0009717305,0.0009717305,0.023725845
3359546,0.030002674,0.030002674,0.13643028
3359550,0.009814165,0.009814165,0.06627709
3359564,0.15426907,0.15426907,0.23898003
3359566,0.0037757498,0.0037757498,0.14859161
3359568,0.044636052,0.044636052,0.1631055
3359778,2.877754e-35,2.877754e-35,0.0
3359798,3.7206196e-35,3.7206196e-35,0.0
3359820,1.5839688e-34,1.5839688e-34,0.0
3359940,0.006719118,0.006719118,0.036427658
3359962,0.023427965,0.023427965,0.07661476
3359968,0.3646667,0.3646667,0.33800858
3359972,0.02596858,0.02596858,0.10291285
3360040,0.007091356,0.007091356,0.2404598
3360046,7.296433e-36,7.296433e-36,0.0
3360048,1.798785e-36,1.798785e-36,0.0
3360050,2.0821248e-35,2.0821248e-35,0.0
8631923,1.482097e-36,1.482097e-36,0.0
8631935,1.172471e-36,1.172471e-36,0.0
8631945,3.235394e-36,3.235394e-36,0.0
8631955,8.779092e-37,8.779092e-37,0.0
8631961,9.858616e-37,9.858616e-37,0.0
8631963,1.4277282e-36,1.4277282e-36,0.0
8631965,1.5730631e-36,1.5730631e-36,0.0
8631967,1.3602978e-36,1.3602978e-36,0.0
8631969,1.2234954e-36,1.2234954e-36,0.0
8631979,1.9755864e-36,1.9755864e-36,0.0
8631983,9.861589e-37,9.861589e-37,0.0
8631987,9.575773e-37,9.575773e-37,0.0
8631989,7.84246e-37,7.84246e-37,0.0
8631991,2.0452658e-36,2.0452658e-36,0.0
8631995,1.0296744e-36,1.0296744e-36,0.0
8632003,1.0796135e-36,1.0796135e-36,0.0
8632017,2.4595835e-36,2.4595835e-36,0.0
8632021,1.3969374e-36,1.3969374e-36,0.0
8632031,3.6434323e-36,3.6434323e-36,0.0
8632035,1.322159e-36,1.322159e-36,0.0
8632037,1.6513493e-36,1.6513493e-36,0.0
8632043,3.4586252e-36,3.4586252e-36,9.313226e-10
8632045,1.4352237e-36,1.4352237e-36,0.0
8632047,1.9202861e-36,1.9202861e-36,0.0
8632051,1.9961204e-36,1.9961204e-36,0.0
8632055,1.0680662e-36,1.0680662e-36,0.0
8632057,1.1822609e-36,1.1822609e-36,0.0
8632063,2.0195553e-36,2.0195553e-36,0.0
8632065,2.2628548e-36,2.2628548e-36,0.0
8632069,1.1975173e-36,1.1975173e-36,0.0
8632073,2.4031129e-36,2.4031129e-36,0.0
8632075,2.1448202e-36,2.1448202e-36,1.8626451e-09
8632077,1.196228e-36,1.196228e-36,0.0
8632079,1.9878285e-36,1.9878285e-36,0.0
8632083,1.1596359e-36,1.1596359e-36,0.0
8632087,1.3290128e-36,1.3290128e-36,0.0
8632091,1.2676698e-36,1.2676698e-36,0.0
8632093,1.5117378e-36,1.5117378e-36,0.0
8632095,2.754897e-36,2.754897e-36,0.0
8632103,2.0991142e-36,2.0991142e-36,0.0
8632105,1.3908956e-36,1.3908956e-36,0.0
8632115,0.0019329846,0.0019329846,0.011197794
8632281,3.7519804e-36,3.7519804e-36,0.0
8632283,7.881281e-36,7.881281e-36,0.0
8632285,5.1382376e-36,5.1382376e-36,0.0
8651614,1.3479629e-36,1.3479629e-36,0.0
8651618,1.0830404e-36,1.0830404e-36,0.0
8651636,1.2339256e-36,1.2339256e-36,0.0
8651652,8.807024e-37,8.807024e-37,0.0
8651658,1.600698e-36,1.600698e-36,0.0
8651664,1.8863687e-36,1.8863687e-36,0.0
8651670,2.5864018e-36,2.5864018e-36,0.0
8651678,1.10664445e-36,1.10664445e-36,0.0
8651688,2.6111784e-36,2.6111784e-36,0.0
8651692,2.4749933e-36,2.4749933e-36,0.0
8651704,7.946896e-37,7.946896e-37,0.0
8651706,4.0289864e-37,4.0289864e-37,0.0
8651708,9.130387e-37,9.130387e-37,0.0
8651712,1.3638729e-36,1.3638729e-36,0.0
8651714,1.9255977e-36,1.9255977e-36,0.0
8651718,1.2196912e-36,1.2196912e-36,0.0
8651728,1.5308536e-36,1.5308536e-36,0.0
8651732,1.8910039e-36,1.8910039e-36,0.0
8651738,1.3190094e-36,1.3190094e-36,0.0
8651740,1.1682778e-36,1.1682778e-36,0.0
8651746,7.86573e-37,7.86573e-37,0.0
8651760,1.1210491e-36,1.1210491e-36,0.0
8651766,7.746651e-37,7.746651e-37,0.0
8651774,7.985615e-37,7.985615e-37,0.0
8651780,2.8044753e-36,2.8044753e-36,0.0
8651800,3.349418e-36,3.349418e-36,0.0
8651806,1.6939818e-36,1.6939818e-36,0.0
8651812,1.6669976e-36,1.6669976e-36,0.0
8651830,9.449759e-37,9.449759e-37,0.0
8651834,1.2961436e-36,1.2961436e-36,0.0
8651836,1.2904758e-36,1.2904758e-36,0.0
8651848,1.807015e-36,1.807015e-36,0.0
8651852,1.4388535e-36,1.4388535e-36,0.0
8651860,1.682611e-36,1.682611e-36,0.0
8651882,1.2377947e-36,1.2377947e-36,0.0
8651886,1.41291485e-36,1.41291485e-36,0.0
8651892,6.6977215e-37,6.6977215e-37,0.0
8651894,1.4960986e-36,1.4960986e-36,0.0
8651906,1.4277403e-36,1.4277403e-36,0.0
8651930,1.6440319e-36,1.6440319e-36,0.0
8651932,2.3036572e-36,2.3036572e-36,0.0
8651936,2.2106142e-36,2.2106142e-36,0.0
8651938,1.29999925e-36,1.29999925e-36,0.0
8651944,1.7113039e-36,1.7113039e-36,0.0
8651950,5.2175433e-36,5.2175433e-36,0.0
8651956,2.4131438e-36,2.4131438e-36,0.0
8651964,2.0566055e-36,2.0566055e-36,0.0
8651966,1.3120045e-36,1.3120045e-36,0.0
8651968,3.2004914e-36,3.2004914e-36,0.0
8651986,2.1198766e-36,2.1198766e-36,0.0
8651990,3.095667e-36,3.095667e-36,0.0
8651992,1.9101763e-36,1.9101763e-36,0.0
8651996,6.97727e-37,6.97727e-37,9.313226e-10
8652014,1.3032266e-36,1.3032266e-36,0.0
8652030,2.3409498e-36,2.3409498e-36,0.0
8652036,2.5077146e-36,2.5077146e-36,0.0
8652038,2.0655665e-36,2.0655665e-36,0.0
8652040,1.31814815e-36,1.31814815e-36,0.0
8652044,2.021726e-36,2.021726e-36,0.0
8652046,1.794126e-36,1.794126e-36,0.0
8652050,2.2297728e-36,2.2297728e-36,9.313226e-10
8652052,1.9531871e-36,1.9531871e-36,0.0
8652056,7.64711e-37,7.64711e-37,0.0
8652070,5.9483142e-37,5.9483142e-37,0.0
8652072,1.3974704e-36,1.3974704e-36,0.0
8652082,1.2406303e-36,1.2406303e-36,0.0
8652084,3.6083113e-36,3.6083113e-36,0.0
8652090,1.212877e-36,1.212877e-36,0.0
8652094,1.3862583e-36,1.3862583e-36,0.0
8652112,1.2137342e-36,1.2137342e-36,0.0
8652120,7.70406e-37,7.70406e-37,0.0
8652128,1.7214531e-36,1.7214531e-36,0.0
8652134,1.2042771e-36,1.2042771e-36,0.0
8652136,1.7571185e-36,1.7571185e-36,0.0
8652142,2.201451e-36,2.201451e-36,0.0
8652146,2.7165616e-36,2.7165616e-36,0.0
8652150,2.4038807e-36,2.4038807e-36,9.313226e-10
8652166,1.5390026e-36,1.5390026e-36,0.0
8652172,1.1950172e-36,1.1950172e-36,0.0
8652176,1.2506983e-36,1.2506983e-36,0.0
8652180,1.6807854e-36,1.6807854e-36,0.0
8652184,1.7121946e-36,1.7121946e-36,0.0
8652192,9.831884e-37,9.831884e-37,0.0
8652196,1.3414681e-36,1.3414681e-36,0.0
8652206,2.4720322e-36,2.4720322e-36,0.0
8652208,2.7211747e-36,2.7211747e-36,0.0
8652212,1.2063761e-36,1.2063761e-36,0.0
8652224,1.7320845e-36,1.7320845e-36,0.0
8652236,2.1805126e-36,2.1805126e-36,0.0
8652238,1.9345167e-36,1.9345167e-36,0.0
8652242,1.0438448e-36,1.0438448e-36,0.0
8652244,1.4809928e-36,1.4809928e-36,0.0
8652252,7.8169e-37,7.8169e-37,0.0
8652268,1.4445089e-36,1.4445089e-36,0.0
8652274,1.6721513e-36,1.6721513e-36,0.0
8652276,1.7393428e-36,1.7393428e-36,0.0
8652280,1.5754577e-36,1.5754577e-36,0.0
8652282,1.793217e-36,1.793217e-36,0.0
8652292,1.8090473e-36,1.8090473e-36,0.0
8652306,1.4385772e-36,1.4385772e-36,0.0
8652312,2.2803988e-36,2.2803988e-36,0.0
8652322,9.314202e-37,9.314202e-37,1.8626451e-09
8652324,2.0364873e-36,2.0364873e-36,0.0
8652326,1.5106e-36,1.5106e-36,0.0
8652328,1.317043e-36,1.317043e-36,0.0
8652330,2.3429734e-36,2.3429734e-36,0.0
8652332,3.330475e-36,3.330475e-36,0.0
8652336,1.3636933e-36,1.3636933e-36,0.0
8652348,1.7107751e-36,1.7107751e-36,0.0
8652358,7.823315e-37,7.823315e-37,0.0
8652360,1.4166694e-36,1.4166694e-36,9.313226e-10
8652362,2.4584014e-36,2.4584014e-36,0.0
8652368,1.958822e-36,1.958822e-36,0.0
8652374,1.0025963e-36,1.0025963e-36,0.0
8652380,1.9100264e-36,1.9100264e-36,0.0
8652382,1.4786708e-36,1.4786708e-36,0.0
8652394,1.5547766e-36,1.5547766e-36,0.0
8652396,1.4698963e-36,1.4698963e-36,0.0
8652404,1.3391361e-36,1.3391361e-36,0.0
8652414,4.861502e-37,4.861502e-37,0.0
8652416,2.914268e-37,2.914268e-37,0.0
8652420,3.5947197e-36,3.5947197e-36,0.0
8652428,2.358069e-36,2.358069e-36,9.313226e-10
8652430,2.2668661e-36,2.2668661e-36,0.0
8652444,4.3362497e-36,4.3362497e-36,0.0
8652452,6.0050657e-37,6.0050657e-37,0.0
8652458,0.0006037659,0.0006037659,0.004904569
8652460,1.8878524e-36,1.8878524e-36,0.0
8652462,0.00014468934,0.00014468934,0.0016127443
8652468,0.00091467536,0.00091467536,0.005537796
8652474,0.00096647977,0.00096647977,0.005439073
8652476,8.923243e-05,8.923243e-05,0.0012523234
8652478,2.7576129e-05,2.7576129e-05,0.0004864987
8652480,8.4987e-05,8.4987e-05,0.0013361964
8652482,0.000107953405,0.000107953405,0.0013775779
8652484,0.00012756212,0.00012756212,0.0015591374
8652490,6.828009e-05,6.828009e-05,0.0012742523
8652494,0.00010272332,0.00010272332,0.0017339205
8652500,0.00014500268,0.00014500268,0.0017554732
8652504,0.00019382771,0.00019382771,0.002209749
8652512,9.327497e-05,9.327497e-05,0.0011568693
8652520,5.126292e-05,5.126292e-05,0.0007348852
8652530,2.7269858e-05,2.7269858e-05,0.013246186
8652532,0.000115763716,0.000115763716,0.0016432609
8652538,6.069173e-05,6.069173e-05,0.00073026866
8652544,0.00013457438,0.00013457438,0.0015688613
8652546,5.3183932e-05,5.3183932e-05,0.0008037891
8652550,8.591291e-05,8.591291e-05,0.001419343
8652570,2.9208706e-05,2.9208706e-05,0.0005233921
8652586,1.6055377e-05,1.6055377e-05,0.000331562
8652598,9.988704e-07,9.988704e-07,2.4165958e-05
8652614,8.269361e-05,8.269361e-05,0.0016590152
8652618,3.0048937e-05,3.0048937e-05,0.0005041659
8652622,5.893386e-06,5.893386e-06,0.000111150555
8652628,3.8328337e-05,3.8328337e-05,0.000674
8652630,7.93345e-05,7.93345e-05,0.00093547534
8652644,3.5224903e-06,3.5224903e-06,5.6007877e-05
8652648,1.7033757e-05,1.7033757e-05,0.00034872256
